age,annual_income,credit_score,employment_years,loan_amount,dti_ratio,num_credit_lines,previous_default,loan_purpose,home_ownership,approved
56,65802,683,0,32190,0.63,13,0,medical,own,0
37,72472,583,0,8601,0.33,7,1,debt_consolidation,rent,0
61,51446,600,29,38819,0.35,3,0,business,own,1
44,64876,613,4,4517,0.13,2,1,business,rent,1
22,73436,683,21,5802,0.23,9,0,home_improvement,mortgage,1
60,45538,686,11,46158,0.17,9,0,home_improvement,mortgage,1
35,58062,803,5,19759,0.17,7,0,medical,rent,1
52,58539,710,5,8850,0.06,14,0,debt_consolidation,mortgage,1
59,80660,463,24,7744,0.65,5,0,medical,mortgage,1
26,33349,701,16,23773,0.4,4,0,other,mortgage,1
21,58711,563,25,49185,0.65,4,0,business,own,0
43,107800,602,21,7248,0.51,1,0,business,mortgage,1
59,89101,615,12,49196,0.67,4,0,medical,own,0
37,93729,626,7,8136,0.43,7,0,business,rent,1
54,60610,569,23,43285,0.12,14,0,home_improvement,rent,0
61,68024,696,11,12800,0.51,5,0,business,rent,1
49,85055,567,14,14417,0.56,9,0,home_improvement,rent,1
29,99006,708,30,26305,0.52,4,0,education,rent,1
33,20000,850,18,37735,0.65,11,0,debt_consolidation,mortgage,0
26,27113,573,28,46129,0.6,3,0,debt_consolidation,mortgage,0
26,92736,657,20,38719,0.37,6,0,business,mortgage,1
40,53077,478,25,5002,0.66,4,0,debt_consolidation,rent,1
23,43206,655,19,3332,0.57,11,1,other,mortgage,0
37,28645,731,27,27149,0.14,13,0,education,mortgage,0
32,46124,737,16,45228,0.45,2,0,business,own,1
65,24940,686,8,5375,0.6,5,0,home_improvement,mortgage,1
21,112277,751,20,30458,0.46,14,0,education,mortgage,1
37,59439,850,17,34453,0.76,13,0,other,rent,0
23,58551,816,27,21272,0.13,4,1,education,mortgage,1
46,74701,638,1,18352,0.59,5,1,debt_consolidation,mortgage,0
35,84058,563,10,3033,0.67,12,0,other,mortgage,0
56,83647,647,22,40843,0.58,9,0,home_improvement,mortgage,1
52,86840,604,19,22645,0.34,4,0,medical,mortgage,1
52,44228,716,16,26343,0.34,6,0,education,mortgage,1
24,52553,585,20,48415,0.49,4,0,debt_consolidation,mortgage,0
38,79225,674,17,1645,0.35,1,1,education,mortgage,1
39,46815,747,14,32775,0.71,2,1,home_improvement,mortgage,0
63,59872,671,6,5121,0.13,6,0,home_improvement,mortgage,1
55,69969,604,15,9112,0.53,8,1,business,rent,0
60,79629,773,30,10271,0.15,9,0,medical,mortgage,1
34,20000,529,24,40204,0.46,4,1,medical,rent,0
53,77868,653,28,26212,0.59,6,1,debt_consolidation,own,0
34,54156,676,0,46285,0.17,3,0,medical,own,0
54,77686,681,27,11292,0.58,12,0,home_improvement,rent,1
24,79423,694,17,24481,0.15,9,0,medical,rent,1
44,100197,728,26,42060,0.52,8,0,debt_consolidation,mortgage,1
49,93836,677,21,39354,0.43,12,0,education,mortgage,0
39,93664,650,7,29493,0.27,1,0,medical,own,1
26,96091,647,6,30475,0.13,13,0,medical,mortgage,0
53,67284,631,24,1868,0.6,2,0,home_improvement,mortgage,1
60,60804,743,29,48370,0.34,10,1,home_improvement,rent,0
39,81820,628,1,39682,0.11,14,0,education,own,0
21,78302,747,11,9213,0.63,9,0,other,own,1
25,52273,681,15,23739,0.22,10,0,other,mortgage,1
47,70120,638,8,2903,0.6,3,0,business,rent,1
36,59122,729,19,36344,0.47,14,0,medical,mortgage,0
26,38651,621,10,48491,0.2,3,0,home_improvement,rent,1
60,92261,731,14,37877,0.11,10,0,business,rent,1
33,61379,697,2,21998,0.49,9,0,medical,rent,1
55,111217,632,22,19319,0.07,14,0,medical,own,1
39,20000,722,20,34383,0.1,3,1,business,mortgage,0
32,46080,723,12,22441,0.58,10,1,home_improvement,own,0
36,60815,772,20,11642,0.45,12,0,education,rent,1
63,88434,757,27,12776,0.29,11,0,other,own,1
30,69986,719,12,25862,0.45,5,0,medical,mortgage,1
45,67761,589,1,32103,0.49,6,0,debt_consolidation,mortgage,0
40,31818,850,5,12510,0.47,3,0,debt_consolidation,mortgage,1
51,31076,567,5,35691,0.53,14,0,debt_consolidation,mortgage,0
24,68062,755,11,14402,0.76,10,0,education,own,1
64,25897,714,3,7455,0.34,8,0,other,rent,1
43,46703,586,4,41372,0.28,2,0,medical,rent,0
22,72522,670,22,41920,0.08,6,1,home_improvement,rent,0
42,35441,673,29,3773,0.16,2,0,home_improvement,own,1
57,100133,784,7,44050,0.13,9,0,other,mortgage,1
28,90598,622,5,28377,0.3,6,0,education,mortgage,1
27,20714,659,20,10776,0.51,9,1,other,rent,0
34,36690,493,27,33059,0.08,14,0,medical,own,0
23,20000,818,2,30405,0.6,4,0,business,mortgage,0
36,40435,594,22,1143,0.35,12,0,business,mortgage,1
39,79159,706,7,26698,0.77,3,0,medical,rent,1
38,49652,671,18,18083,0.48,2,0,medical,own,1
36,71519,672,20,46169,0.63,8,0,home_improvement,mortgage,1
28,21941,744,10,23702,0.7,4,0,education,mortgage,0
53,79949,813,17,34038,0.72,2,0,education,rent,1
32,46122,700,9,42022,0.44,11,0,other,rent,0
31,60304,732,25,2007,0.35,9,0,home_improvement,own,1
25,57678,706,27,28419,0.47,12,0,debt_consolidation,mortgage,0
47,28211,761,19,47483,0.35,8,0,business,rent,1
32,31172,642,11,44232,0.23,5,0,medical,mortgage,1
37,84194,766,19,11174,0.29,8,1,other,rent,1
26,69974,768,27,31880,0.22,5,0,business,mortgage,1
53,86251,766,28,8203,0.25,13,0,business,mortgage,1
25,68116,627,7,37492,0.12,7,0,other,rent,1
48,63574,666,18,29989,0.37,5,0,education,rent,1
34,20000,699,20,28331,0.23,13,1,home_improvement,own,0
25,53240,570,15,45694,0.39,5,0,debt_consolidation,mortgage,0
53,59315,807,26,23983,0.64,13,0,debt_consolidation,rent,1
61,108827,679,20,30735,0.39,4,0,other,mortgage,1
39,77173,702,17,41685,0.77,13,0,other,mortgage,0
42,98401,633,8,21893,0.16,14,0,home_improvement,own,0
25,74938,573,3,16739,0.69,14,0,business,mortgage,0
22,42217,631,8,30917,0.24,5,0,home_improvement,mortgage,0
50,62928,697,24,21704,0.75,7,0,home_improvement,mortgage,1
59,65905,733,1,31152,0.22,3,0,medical,own,1
24,36521,692,8,48383,0.61,4,0,medical,mortgage,1
53,50390,707,8,39240,0.1,8,0,business,rent,1
33,54855,653,17,8206,0.52,6,0,education,mortgage,1
40,100140,719,10,24256,0.21,8,0,debt_consolidation,rent,1
27,20000,798,12,25307,0.55,11,0,medical,mortgage,0
35,90145,736,5,5716,0.53,2,0,business,mortgage,1
43,36580,744,8,36388,0.74,13,0,other,rent,0
34,25698,703,15,19920,0.52,9,0,home_improvement,rent,0
43,89498,559,3,38871,0.36,7,0,medical,rent,0
39,78297,596,1,43928,0.2,13,0,home_improvement,rent,0
49,91362,716,6,24464,0.54,5,0,home_improvement,mortgage,1
40,80017,679,14,39085,0.14,11,0,medical,mortgage,0
49,111496,715,24,14587,0.67,7,0,business,rent,1
44,73968,814,5,2195,0.24,2,0,other,rent,1
38,56088,738,10,26083,0.44,11,0,debt_consolidation,mortgage,0
30,68573,780,26,23438,0.5,4,0,business,rent,1
61,91086,687,29,21009,0.32,7,0,education,mortgage,1
28,40515,615,19,41636,0.55,2,0,education,rent,0
46,43702,675,16,36587,0.24,8,0,debt_consolidation,mortgage,1
49,52275,615,3,22143,0.08,14,0,other,own,0
30,20000,804,18,14696,0.77,10,0,education,rent,0
37,63451,743,6,8564,0.29,10,0,home_improvement,rent,1
22,20000,721,10,4637,0.59,11,0,education,mortgage,1
26,61326,778,12,35641,0.43,5,0,medical,rent,1
25,81632,518,26,18790,0.55,13,0,home_improvement,mortgage,0
48,48078,727,25,29159,0.13,5,0,business,rent,1
61,101927,575,20,6514,0.44,8,1,other,own,0
25,23487,679,27,35345,0.34,13,0,debt_consolidation,own,0
38,89781,655,2,22763,0.39,13,0,medical,own,0
46,76878,732,13,13568,0.77,12,0,medical,rent,1
40,20000,698,1,29003,0.15,1,0,debt_consolidation,own,1
61,127769,787,28,6311,0.62,6,1,education,mortgage,1
47,58406,631,17,42596,0.3,2,0,debt_consolidation,mortgage,1
32,38062,736,4,39315,0.27,1,0,debt_consolidation,mortgage,1
27,24822,692,12,18191,0.25,12,1,education,rent,0
23,54499,549,12,21908,0.31,13,0,business,rent,0
30,56814,606,23,2415,0.32,7,0,other,rent,1
54,62566,668,23,41276,0.25,12,0,debt_consolidation,rent,0
45,52555,768,13,48650,0.55,14,1,education,rent,0
55,75830,717,11,19833,0.09,14,1,medical,rent,0
36,50309,586,20,16406,0.3,4,0,debt_consolidation,rent,1
22,20000,668,12,30336,0.26,1,0,other,rent,0
44,56265,841,17,30421,0.61,10,0,debt_consolidation,rent,1
30,20000,688,12,37264,0.16,11,0,business,rent,0
58,68844,653,3,12780,0.76,11,0,business,rent,0
42,35517,719,22,40871,0.18,6,0,medical,mortgage,1
46,64084,741,29,13221,0.33,10,0,business,rent,1
63,92851,643,21,22116,0.2,13,0,other,rent,1
59,36281,720,9,40790,0.27,12,0,medical,rent,0
47,86531,653,22,41263,0.62,13,0,debt_consolidation,own,0
49,49165,737,4,15422,0.41,6,1,education,mortgage,0
58,103829,693,17,42474,0.17,12,0,business,rent,1
40,50871,718,7,22483,0.08,3,0,medical,own,1
47,38987,619,13,41100,0.22,14,0,business,mortgage,0
61,77180,614,27,6416,0.76,6,0,business,own,1
40,49105,755,1,16251,0.68,10,0,home_improvement,mortgage,1
64,38963,673,27,28074,0.38,9,0,debt_consolidation,mortgage,1
39,48054,702,7,47540,0.41,6,0,business,rent,0
40,58884,655,15,13164,0.72,1,0,education,rent,1
55,93554,751,30,3468,0.49,10,0,other,mortgage,1
22,20000,631,6,44655,0.71,6,0,home_improvement,mortgage,0
50,60577,669,2,3027,0.42,8,0,medical,mortgage,1
54,75622,742,28,24555,0.2,7,0,medical,rent,1
42,64836,773,3,12944,0.59,14,0,education,rent,0
23,92746,638,28,1315,0.44,8,1,education,mortgage,0
26,58141,836,6,15133,0.55,11,0,other,own,1
35,55386,705,3,37757,0.17,12,0,debt_consolidation,own,0
47,74808,596,8,34298,0.54,8,0,education,mortgage,0
30,62482,709,22,25268,0.34,9,0,medical,rent,1
29,50239,649,16,44362,0.3,3,0,debt_consolidation,mortgage,1
53,72903,714,16,5757,0.55,7,0,education,mortgage,1
52,43686,676,30,41640,0.49,6,0,education,own,1
26,44720,685,19,49266,0.54,2,0,medical,mortgage,1
61,46800,607,13,30967,0.77,5,0,debt_consolidation,mortgage,0
56,93826,759,13,26795,0.58,3,0,home_improvement,rent,1
22,20000,587,28,29798,0.53,11,0,home_improvement,rent,0
49,69889,591,24,43726,0.51,5,0,other,rent,0
24,60856,709,12,34835,0.35,14,0,debt_consolidation,mortgage,0
21,20000,808,3,32461,0.68,11,0,education,rent,0
39,67743,651,12,34495,0.34,9,0,education,rent,1
46,71893,736,20,17627,0.58,14,0,debt_consolidation,own,1
45,74740,765,16,27361,0.27,8,0,home_improvement,rent,1
30,20000,745,14,1711,0.16,9,1,other,rent,1
35,94159,655,29,12085,0.15,9,0,business,own,1
42,41556,592,17,28726,0.53,11,1,medical,own,0
41,77164,503,10,8924,0.3,8,0,debt_consolidation,own,1
42,78526,658,3,16549,0.26,14,0,other,mortgage,0
56,38082,774,27,9462,0.49,8,0,business,mortgage,1
54,76511,590,19,43757,0.07,11,0,medical,own,1
50,50362,736,10,3560,0.23,11,0,business,mortgage,1
45,20000,603,9,22523,0.31,6,0,business,rent,0
65,89193,688,21,20944,0.58,6,0,medical,own,1
48,40623,736,12,3177,0.46,14,0,business,rent,1
21,38637,627,21,21098,0.69,6,0,home_improvement,rent,1
65,49923,693,7,36846,0.3,10,0,other,rent,0
24,66805,646,27,28475,0.27,6,0,debt_consolidation,rent,1
27,58568,736,12,43736,0.07,13,1,other,own,0
29,73701,698,8,33447,0.76,14,0,home_improvement,own,0
56,26512,684,29,22416,0.43,11,0,home_improvement,rent,1
39,41440,804,0,15120,0.43,13,0,medical,mortgage,1
21,57100,732,0,3948,0.74,12,0,medical,own,0
30,107447,624,14,3520,0.27,9,0,medical,mortgage,1
56,57154,673,21,8269,0.3,10,0,business,own,1
29,87130,673,3,27961,0.54,13,0,business,rent,0
65,60963,686,26,14336,0.64,1,0,debt_consolidation,mortgage,1
62,47908,850,19,46198,0.57,10,0,business,mortgage,1
52,53831,709,0,15020,0.64,6,0,debt_consolidation,own,1
52,55789,517,24,28280,0.48,8,0,home_improvement,rent,1
26,75091,636,11,44478,0.7,1,1,debt_consolidation,rent,0
58,94365,525,10,17746,0.46,11,0,debt_consolidation,mortgage,0
37,68992,653,18,3256,0.22,11,0,medical,rent,1
30,89676,521,14,41120,0.46,6,1,business,mortgage,0
47,35880,610,20,28712,0.58,9,0,education,mortgage,0
55,49634,558,9,13836,0.54,6,0,education,rent,1
41,41892,710,0,26711,0.23,14,0,medical,mortgage,0
45,67861,680,23,5358,0.08,2,1,other,mortgage,1
48,51026,704,2,12339,0.24,1,0,other,rent,1
35,78244,671,13,33039,0.79,4,0,other,own,1
24,36724,568,14,22245,0.19,6,1,home_improvement,mortgage,0
49,61075,721,0,48251,0.4,10,0,home_improvement,own,0
29,77171,833,9,18259,0.53,10,0,home_improvement,mortgage,1
47,20000,712,21,8129,0.71,9,0,debt_consolidation,own,1
46,113040,645,0,49789,0.62,5,0,business,rent,0
39,52921,565,30,43112,0.73,7,0,home_improvement,mortgage,0
48,20000,607,14,41573,0.5,6,0,education,own,0
37,63952,716,2,42588,0.7,6,0,debt_consolidation,rent,0
63,60836,765,20,12211,0.25,9,0,home_improvement,mortgage,1
61,57952,700,19,31197,0.37,5,0,home_improvement,mortgage,1
62,84779,743,22,16628,0.68,2,0,other,rent,1
40,78686,736,21,27300,0.29,8,0,other,mortgage,1
65,67446,720,11,46708,0.7,11,1,business,rent,0
60,71253,627,18,48092,0.32,14,0,business,mortgage,0
59,57391,693,15,18512,0.32,3,0,debt_consolidation,own,1
43,104387,612,26,21945,0.28,14,0,education,rent,1
52,23020,681,7,42723,0.46,9,0,medical,mortgage,0
53,63491,706,23,34787,0.15,14,0,other,mortgage,1
25,61625,814,13,22408,0.08,5,1,education,mortgage,1
63,80332,575,17,49408,0.72,14,0,other,own,0
54,38903,718,22,21311,0.75,1,1,business,mortgage,0
60,20000,798,29,36609,0.11,4,0,business,rent,1
31,63920,740,0,12139,0.46,9,1,medical,own,0
23,67030,746,1,39245,0.45,1,0,education,mortgage,1
53,97239,727,23,42634,0.33,8,0,education,rent,1
31,28240,783,11,18610,0.48,8,0,medical,rent,1
36,88867,593,16,29952,0.39,9,0,business,mortgage,1
38,119185,569,1,14568,0.42,9,0,debt_consolidation,mortgage,1
50,50555,679,27,25899,0.62,13,0,education,mortgage,0
30,27726,507,16,44798,0.44,6,0,home_improvement,own,0
38,49825,778,20,13002,0.29,13,1,education,own,0
58,60350,777,6,8529,0.49,5,0,education,rent,1
39,74094,645,5,19069,0.53,12,0,education,own,1
56,45215,650,5,49478,0.55,12,0,business,own,0
33,98879,674,21,4712,0.51,14,0,home_improvement,rent,1
23,32136,684,7,40826,0.55,14,0,education,own,0
30,20000,690,4,20328,0.28,7,0,debt_consolidation,own,1
58,87667,724,14,18711,0.38,9,0,other,mortgage,1
21,20000,666,25,6906,0.55,5,0,other,own,1
47,54896,755,6,30107,0.62,12,0,home_improvement,mortgage,0
28,137942,715,2,18813,0.38,3,0,medical,rent,1
62,59698,631,24,10153,0.32,9,0,debt_consolidation,own,1
37,31980,786,9,47213,0.59,10,1,medical,own,0
29,58565,571,2,32679,0.22,13,0,education,rent,0
26,58729,672,29,30588,0.06,1,0,business,rent,1
63,64016,757,13,49096,0.4,14,1,education,mortgage,0
45,76556,622,21,24770,0.18,1,0,education,own,1
59,34022,704,2,19852,0.33,10,0,medical,mortgage,0
48,102188,723,0,48422,0.27,14,0,education,mortgage,0
53,66127,611,0,20612,0.63,11,0,debt_consolidation,rent,0
57,78169,674,18,31907,0.3,12,1,business,own,0
29,44296,667,3,31171,0.53,4,0,medical,mortgage,0
38,92159,635,29,16448,0.56,2,0,home_improvement,mortgage,1
41,53573,850,1,4966,0.39,7,1,other,mortgage,1
22,66938,618,24,42876,0.11,2,0,education,mortgage,1
63,36672,760,30,22401,0.58,7,0,other,rent,1
58,35076,648,10,22539,0.11,8,1,medical,rent,0
60,77205,593,23,35018,0.12,12,0,other,mortgage,1
56,48909,688,11,5688,0.2,11,0,education,rent,1
63,38654,731,12,21457,0.26,8,0,education,own,1
57,43920,753,15,37555,0.68,3,1,medical,mortgage,0
35,77473,804,15,42899,0.56,9,0,debt_consolidation,own,1
48,44274,850,18,32379,0.34,10,0,home_improvement,own,1
38,57058,700,22,11470,0.78,10,0,education,mortgage,1
54,60375,626,19,39426,0.23,10,0,debt_consolidation,rent,0
42,20000,716,20,10193,0.51,6,0,education,mortgage,1
31,23221,658,19,35980,0.69,4,1,education,mortgage,0
33,68406,754,8,40635,0.65,8,0,debt_consolidation,own,1
24,41574,576,15,40731,0.12,4,1,education,rent,0
42,86418,850,26,23077,0.57,4,0,home_improvement,mortgage,1
27,84170,748,6,45097,0.24,11,0,other,own,0
63,77979,545,12,37759,0.32,8,0,medical,rent,1
44,105494,623,3,10295,0.42,4,1,other,mortgage,0
24,57922,745,12,15735,0.64,1,1,debt_consolidation,mortgage,0
48,76222,774,7,48011,0.17,6,1,other,own,0
35,45389,578,1,46185,0.13,12,0,business,own,0
21,121309,737,6,4032,0.17,8,0,education,mortgage,1
23,109590,524,10,44773,0.21,14,0,medical,mortgage,0
34,60297,672,16,37671,0.09,14,0,home_improvement,own,0
58,69664,768,23,46019,0.74,3,0,home_improvement,mortgage,1
21,93982,635,28,30897,0.29,2,0,business,rent,1
58,56321,559,13,26836,0.18,6,0,other,rent,1
58,43584,691,27,37438,0.53,1,0,home_improvement,rent,1
41,81849,631,29,22278,0.64,11,0,other,rent,1
49,61960,730,12,22902,0.61,5,0,medical,mortgage,1
25,64574,609,14,37091,0.59,6,0,business,rent,0
30,39143,618,21,8120,0.09,8,0,other,mortgage,1
48,20000,518,27,8859,0.64,7,0,debt_consolidation,own,1
41,65903,693,20,33867,0.43,6,0,other,rent,1
27,82624,667,24,31611,0.54,2,0,other,rent,1
23,54354,584,8,37424,0.77,12,0,business,own,0
65,95910,695,2,46477,0.66,8,0,debt_consolidation,rent,0
40,42402,762,24,7786,0.67,8,0,home_improvement,own,1
39,33632,662,12,34461,0.19,11,0,medical,mortgage,0
55,58319,701,30,22185,0.41,5,0,other,mortgage,1
24,57935,701,12,41977,0.76,3,0,education,mortgage,1
25,79249,583,8,32190,0.49,12,0,business,mortgage,0
21,40625,844,17,4709,0.13,11,0,home_improvement,mortgage,1
24,94202,642,4,20154,0.6,8,0,other,rent,1
32,109172,732,10,21859,0.08,5,0,medical,mortgage,1
47,59021,741,1,48611,0.61,3,0,education,own,0
62,91242,668,16,5209,0.71,9,0,business,mortgage,1
43,33587,728,22,24379,0.37,9,0,medical,mortgage,1
45,86880,699,19,15846,0.36,12,0,home_improvement,own,1
41,86181,566,20,19003,0.28,7,0,other,mortgage,1
44,81585,653,3,26426,0.71,13,0,other,rent,0
45,59610,630,21,43856,0.46,8,0,other,own,1
65,20000,643,26,26551,0.48,13,1,business,rent,0
52,43956,575,17,19900,0.55,5,1,other,rent,0
52,44352,770,23,13380,0.28,5,0,business,mortgage,1
25,35543,808,19,10707,0.37,5,0,other,rent,1
56,63056,758,7,25379,0.61,2,0,debt_consolidation,mortgage,1
62,49525,781,18,26068,0.79,3,0,other,mortgage,1
62,39384,652,11,7906,0.08,8,1,debt_consolidation,own,1
59,33529,629,27,16895,0.08,14,1,business,rent,0
36,42112,617,10,20420,0.37,13,0,medical,rent,0
53,88037,731,15,16212,0.54,6,0,home_improvement,mortgage,1
41,43474,698,4,15323,0.34,9,0,education,mortgage,1
29,47126,673,27,33934,0.8,7,0,debt_consolidation,rent,1
26,48582,783,2,8348,0.2,14,0,home_improvement,rent,1
65,68474,712,11,1575,0.06,6,0,other,rent,1
55,71406,612,14,40939,0.19,11,0,business,rent,0
59,20000,625,15,16748,0.72,14,0,home_improvement,mortgage,0
42,85540,734,12,4343,0.16,4,0,home_improvement,mortgage,1
61,95909,763,6,43115,0.41,7,0,other,own,1
25,33745,724,14,26391,0.36,4,0,home_improvement,mortgage,1
62,35692,831,2,23407,0.55,7,0,business,rent,1
43,48743,810,30,43495,0.09,5,1,debt_consolidation,own,1
37,41099,715,11,44693,0.54,2,0,education,mortgage,0
32,65598,612,7,41747,0.32,7,1,medical,rent,0
43,20000,575,24,10154,0.74,8,0,debt_consolidation,rent,1
36,32051,649,28,22555,0.69,10,0,education,own,0
23,98479,740,11,27623,0.35,11,0,business,rent,1
50,36794,826,17,39177,0.79,2,0,education,own,1
42,91085,713,2,38309,0.09,6,1,business,mortgage,0
29,68883,773,11,21244,0.64,4,0,education,rent,1
49,20000,660,28,28927,0.38,5,0,debt_consolidation,rent,1
57,75883,729,22,2067,0.37,1,0,other,rent,1
43,57058,745,20,18265,0.18,6,0,other,own,1
33,48613,521,25,7909,0.44,12,0,other,rent,1
52,66123,646,22,22416,0.11,12,0,business,mortgage,1
43,71865,755,1,15236,0.51,11,0,home_improvement,mortgage,1
65,77689,701,13,32365,0.23,14,0,other,rent,1
37,89456,584,13,27125,0.59,8,0,business,mortgage,1
60,70203,485,3,11929,0.51,2,0,business,own,1
41,25609,650,16,42060,0.61,1,0,education,rent,1
22,48158,674,14,32411,0.61,9,0,business,mortgage,0
57,133576,609,15,16319,0.2,2,1,education,mortgage,0
26,78112,691,4,36584,0.05,8,0,debt_consolidation,rent,1
64,119232,720,23,7411,0.32,5,0,business,rent,1
38,94885,733,16,32602,0.74,2,0,home_improvement,rent,1
50,66045,491,22,49489,0.48,5,0,home_improvement,rent,0
42,67535,574,6,8204,0.6,9,0,debt_consolidation,rent,1
53,59085,655,22,19899,0.71,6,1,other,mortgage,0
50,20000,725,14,25517,0.73,3,0,home_improvement,rent,1
37,60451,719,16,35507,0.45,12,0,education,rent,0
63,90266,717,11,5052,0.46,8,0,business,rent,1
52,45009,649,10,39554,0.69,14,0,medical,mortgage,0
62,70298,653,18,13013,0.66,1,0,business,rent,1
34,81289,621,10,46364,0.57,9,0,business,own,0
30,37257,741,1,38488,0.5,9,0,medical,own,0
56,48717,606,30,48213,0.51,4,0,other,mortgage,1
54,34552,748,14,37494,0.32,13,1,home_improvement,own,0
29,39445,696,4,1678,0.68,8,0,home_improvement,rent,1
62,27809,676,17,31352,0.51,11,0,business,rent,0
48,37488,627,28,46797,0.22,14,0,home_improvement,rent,0
31,95486,571,29,10098,0.23,14,0,education,own,1
34,37113,628,20,9459,0.7,11,0,education,rent,1
59,63161,653,20,39894,0.52,3,0,medical,rent,1
39,47428,490,15,28679,0.35,13,1,business,mortgage,0
35,89471,664,3,33666,0.19,6,1,other,rent,0
48,92779,753,26,14227,0.51,10,0,education,mortgage,1
44,81601,725,22,5906,0.19,10,0,debt_consolidation,rent,1
28,67653,640,9,8898,0.4,8,0,home_improvement,mortgage,1
63,54223,683,21,48207,0.56,11,0,other,mortgage,0
29,30203,635,1,34884,0.47,9,0,business,mortgage,0
53,108588,691,14,7344,0.74,8,0,education,mortgage,1
53,41008,803,3,42858,0.08,9,0,medical,rent,1
39,76591,757,28,28366,0.26,4,0,education,mortgage,1
23,86489,721,15,46980,0.09,10,0,debt_consolidation,rent,1
30,46117,640,29,47846,0.2,1,0,education,mortgage,1
60,85950,739,26,11836,0.14,7,0,business,rent,1
62,79105,545,6,18442,0.6,11,0,medical,rent,0
21,103199,659,24,41920,0.33,12,1,medical,mortgage,0
49,48266,726,24,42747,0.74,10,0,debt_consolidation,rent,0
54,27853,739,11,13686,0.07,4,1,business,mortgage,0
33,47362,733,2,44604,0.54,1,0,debt_consolidation,mortgage,0
21,65221,703,16,11356,0.78,3,1,debt_consolidation,rent,0
54,61455,664,8,42163,0.18,7,0,debt_consolidation,own,0
49,50164,723,7,28793,0.38,11,0,education,rent,1
33,20000,603,22,3491,0.58,3,0,home_improvement,mortgage,1
49,71762,612,5,22206,0.52,1,0,education,mortgage,1
